given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
yasmin,white,33.0,body place,st annes rest home,koo wee rup,7249,nsw,,8632908,yasmin,green,12.0,diggles street,st john of gpd hospital,rushworth,5280,nsw,19750129.0,3139028,0
zoe,paterson,8.0,chauncy crescent,heritage est,blayney,6620,qld,19930912.0,2580670,zoe,paterson,8.0,chauncy crescent,heritage est,blayney,6602,qld,19930912.0,2580670,1
joshua,donkin,16.0,mather street,glebe retirement villa,park holme,3020,nsw,19750509.0,3544363,joshua,mortlock,62.0,yates gatden,bulala,camperdown,2148,nsw,19180804.0,4756935,0
bethany,caire,10.0,mountain creek road,trail view,paddington,3228,wa,19361026.0,4393661,bethany,belonoha,17.0,carstenszn street,greenh ills,samford,6023,vic,19870512.0,9824396,0
isabella,spicer,19.0,lumeah street,lochinvah,boyne island,2780,wa,19130404.0,1159942,isabella,spikcer,,lumeah street,lochinvah,boyne island,2780,wa,19130404.0,1159942,1
nicholas,noble,5.0,downes place,buena vista,greenacre,4220,nsw,19330331.0,3691864,nicholas,jermolajew,14.0,hodgson crescent,,mosman,2600,qld,19850327.0,5859130,0
noah,bishop,23.0,shannon circuit,eriswell park,south perth,4551,nsw,19210214.0,5100494,noah,fusco,65.0,kruseplace,thepoints h olsteins,kununurra,3400,nsw,19490107.0,9136935,0
jacob,,24.0,petre street,lochadair,berkeley vale,2320,nsw,19971123.0,9161275,jacob,webb,6.0,majura road,moline ivllage,ashfield,4352,tas,19470221.0,1586712,0
,ongkiko,15.0,murray crescent,rowethorpe,corowa,6156,nsw,19740627.0,8899763,,carkie,133.0,amagula avenue,fourmile,coodanup,2117,nsw,19280117.0,4243188,0
sophie,colquhoun,,solomon crescent,villa 3,whittington,3223,nsw,19111219.0,8261379,sophie,elderion,1.0,theodore street,seabank,salisbry,6026,nsw,19320402.0,6259234,0
talia,brooker,30.0,bellchambers crescent,rowethorpe,hawthorn,2033,sa,19561107.0,4841722,talia,lucadou wells,59.0,de little circuit,,forrestvield,4740,vic,19560221.0,2600068,0
emiily,bradshaw,19.0,parkhill street,foxdown,south grafton,4207,vic,19270912.0,2964855,emiily,green,8.0,kurria place,oceanbeach ca ravan park,north rocks,5095,nsw,19810511.0,6240008,0
,tiller,12.0,colebatch place,brentwood vlge,jesmond,3163,vic,19800720.0,9020997,,lock,4.0,tauss place,argyle,woodcroft,2028,sa,19130105.0,6312603,0
,rees,45.0,badimara street,easedale lodge,sanctuary point,2257,nsw,19720228.0,3996047,,reew,45.0,badimara street,easedale lodge,sanctuary point,2257,nsw,19720228.0,3996047,1
taliah,morrison,7.0,cope place,strawberry fields,dover,6714,nsw,19090828.0,3519655,riley,kelley,8185.0,edmond close,leisure living vlge,mount stuart,2706,sa,19390207.0,4148621,0
keaton,stanley,9.0,ern florence crescent,deergarden caravn park,daisy hill,2835,qld,19750130.0,6553331,keaton,stanley,12.0,ern florence crescent,deergarden caravn park,daisy hill,8235,qld,19750130.0,6553331,1
daniel,fysh,27.0,appel crescent,wildes mdw,hermit park,2333,nsw,19620207.0,8595168,daniel,rafanelli,1.0,warragamb a avenue,,eight mile plains,3233,nsw,19450221.0,3463126,0
jake,yeoman,8.0,shakespeare crescent,westella,penrith,2047,vic,19870808.0,2098452,carlin,munforti,46.0,von guerard crescent,,clarendon,2140,nsw,19241024.0,1512461,0
jack,mason,,schomburgk street,mlc centre,beverly hills,4074,sa,19560710.0,4752429,jack,blae,12.0,angophora street,rowethorpe,ascot,2390,vic,19001116.0,9895808,0
amber,dudley,14.0,pethebridge street,lorrachael park,cowra,6054,qld,19050703.0,5970471,amber,canavna,,,karinga park,hawthorn,2540,vic,19820904.0,1356716,0
courtney,white,4.0,green street,armidale private hospital,launching place,2800,nsw,,6763868,courtney,whuet,4.0,green street,armidale private hospital,launching place,2800,nsw,,6763868,1
alicia,widdowson,69.0,dinnison circuit,tourist park,port pirie,3551,qld,19300510.0,1675302,alicia,whiet,10.0,madigan dtreet,,barraba,3055,nsw,19620821.0,4067329,0
luke,verrion,32.0,mcclintock street,silverdale south,carlingford,880,nsw,19301223.0,6708080,luke,cowle,51.0,dampier hcrescent,glenevxe,vermont south,4722,qld,19160724.0,3612406,0
,collinson,8.0,parrabel place,fraser lodge,elwood,2420,vic,19100819.0,5602774,,garanggar,,may maxwell crescent,springettst arcade,forest hill,2342,vic,19921016.0,1366884,0
michael,drechsler,5.0,hone place,,newcomb,3032,qld,19291014.0,3902049,michael,degasoeri,43.0,rushbrook circuit,lyndake,hamilton north,2282,vic,19951012.0,2192076,0
lauren,jeffries,154.0,endeavour street,bangaroo (cnr willowvale r road,patonga,2190,wa,19850503.0,4934969,lauren,green,8.0,howe cosecent,,suffolk park,3215,nsw,19980822.0,1363900,0
,crapp,3.0,couchman crescent,glendower,ramsgate,2035,nsw,19500106.0,6187478,,dojcic,15.0,barracloug h crescent,brookvale,tplga,2205,qld,19990331.0,7180230,0
elton,noble,1.0,molineaux place,willows trees,port vincent,2208,qld,19350729.0,1466352,angeilda,domkus,9.0,stanfield close,bowser,modbury heights,2232,qld,19690820.0,8976049,0
thomas,brain,22.0,holmes crescent,anstee court,hackham west,3465,vic,19711119.0,6218887,thomas,brain,22.0,holmes c rescent,anstee court,hackham west,3465,vic,19711119.0,6218887,1
anton,navalli,21.0,cambridge street,west park,underdale,5723,vic,19740929.0,8760134,anton,navalli,21.0,cambridgestreet,west park,undercale,5723,vic,19740929.0,8760134,1
,braithwaite,136.0,kemsley place,john flynn medical centre,bellevue hill,2234,qld,19730806.0,8732209,,bristow,11.0,minter place,wilsonton medical centre,ngunnwaal,4551,vic,19890212.0,7893433,0
ella,chudzinski,7.0,carter crescent,alice downs,caulfield,7008,qld,19321101.0,4473731,ella,chudzinski,7.0,carter crescent,,caulfield,7008,qld,19321101.0,4473731,1
william,ziswiler,68.0,bellchambers crescent,galloway,queenscliff,2218,vic,19010406.0,5172369,william,ziswiler,68.0,bellchambers crescent,galloway,malvern,2215,vic,19010406.0,5172369,1
alana,zoanetti,19.0,gudgenby close,,birkdale,2113,sa,19510214.0,1412351,alana,zoanetti,19.0,gudgenby close,,birksale,2113,sa,19510214.0,1412351,1
jack,reid,1.0,purser street,villa 43,flemington,3763,qld,19160817.0,6955318,jack,morell,74.0,horrocks street,ulinga,toorak,2000,vic,19371114.0,2710625,0
emiily,zeck,7.0,garanya street,rowethorpe,granville,3226,wa,19000603.0,9875041,emiily,campbell,62.0,oakwood place,thewedge,bogangar,4214,nsw,19810407.0,5373209,0
,carullo,5.0,longman street,home vlge,mawson,4572,nsw,19260527.0,5895140,,homann,45.0,sommers street,professionak centre,vaucluse,4873,vic,19130214.0,7096543,0
alisa,clarke,25.0,langdon avenue,cliffdon park,eaglehawk,2100,nsw,19760105.0,1902858,alisa,clarke,2.0,langdon avenue,cliffdon park,eaglehawk,2100,nsw,19760105.0,1902858,1
tansy,carp,11.0,fiveash street,blueberry,loxton north,3551,wa,19360605.0,5801878,tansy,carp,42.0,fiveash street,blueberry,loxton north,3551,wa,19360605.0,5801878,1
ella,hawes,51.0,stubbs crescent,,kaleen,3195,nsw,19100115.0,3998567,ella,ryan,15.0,marshall street,mayflower retrmnt vlge,castlecrag,2356,wa,19510519.0,7463223,0
jessica,cadman,102.0,aronson crescent,lamington national,carlingford,2089,vic,19431126.0,7278796,jessica,claffey,102.0,aronsoncrescent,lamingtonunatlional,wynnum west,2080,vic,19431126.0,7278796,1
blake,steed,17.0,chirnside circuit,rosetta village,balwyn north,2731,qld,19880408.0,3748565,blake,daykin,3.0,hannan ctescent,cooroora,gwynneville,2318,qld,19120515.0,8485229,0
jaden,zepina,23.0,hawkesbury crescent,mayflower retrmnt vlge,narellan,6053,tas,19030610.0,4672007,jaden,zepina,23.0,mayflower rerrmnt vlge,hawkesbury rescent,narellan,6053,tas,19030610.0,4672007,1
joshua,ho,23.0,warragamba avenue,mile beach caravan park,east maitland,3181,nsw,19320427.0,9710227,joshua,pringlse,27.0,fred johns crescent,glenview,elwood,2640,sa,19720127.0,9406321,0
james,truman,4.0,knoke avenue,red hills,wallsend,4221,act,19740918.0,7208464,james,hebberman,26.0,phillis lace,twenty-third avenue p harmacy (cnr mawarr,ettalong,2326,vic,19760410.0,1748689,0
joshua,clarke,1.0,savery street,bexley,carnegie,3028,sa,19011101.0,7741570,joshua,red,416.0,mcburney rescent,karingal farm,bayswater north,2165,vic,19160311.0,3652623,0
,carullo,5.0,longman street,home vlge,mawson,4572,nsw,19260527.0,5895140,,ridzing,336.0,kallara close,unt 2,altona north,2177,qld,19320604.0,7712618,0
,carullo,5.0,longman street,home vlge,mawson,4572,nsw,19260527.0,5895140,,carullo,66.0,longman street,home vlge,mawson,4572,nss,19260527.0,5895140,1
,teague,38.0,emily bulcock crescent,locn 341,caulfield,2041,nsw,19900523.0,1754920,,lodge,18.0,haynesplace,glenfin estation,flagstaff hill,6060,vic,19651012.0,1604189,0
montana,hawes,15.0,lange place,richon,glenmore park,6530,nsw,19310914.0,7814038,daniel,white,1.0,albermarke place,summer hill,brierfield,3810,sa,19870703.0,8258879,0
,dunnicliff,97.0,banfield street,milton,,2116,vic,19130108.0,6220830,,farrimond,39.0,tank atreet,hilltop hostel rowethorpe,modbury,2650,qld,19061111.0,3876047,0
zachary,clarke,250.0,fristrom crescent,waiweer,rochedale south,3550,vic,19200830.0,4054598,zachary,minter,2.0,miller street,,graceville,2300,nsw,19580309.0,7193282,0
,vincent,47.0,kent street,blue hills,forest hill,4655,vic,19190304.0,5807175,,clarke,14.0,,rowethorpe,newcastle,2202,vic,19670314.0,9542197,0
lachlan-john,spears,5.0,o'connor circuit,,risdon park,6064,qld,19950105.0,2405882,lachlan-john,spears,165.0,o'connor circuit,kondalilla,risdon park,6064,qld,19950105.0,2408582,1
,leslie,925.0,carpenter close,,canterbury,2340,vic,19950608.0,2438058,,lowry,80.0,kinchela crescent,rowethorpe,rossmoyne,2770,qld,19350708.0,6616912,0
meg,herbert,162.0,callister crescent,villa 2,burrum heads,3078,sa,19101126.0,6887725,meg,bluneh,602.0,allchin circuit,lingqdle,ballarat,801,qld,19470831.0,7587560,0
molly,slape,23.0,currie crescent,dickson family practice,glenwood,2777,wa,19370706.0,6905342,molly,slape,23.0,currie crescent,dickson family practice,glenwod,2777,wa,19530127.0,6905342,1
,robson,10.0,flegg crescent,kuliup,woongarrah,3149,nsw,19880603.0,6084403,,dudgeon,11.0,cockcroft avenue,manor park,joondalup,3040,nsw,19740328.0,7423497,0
brooklyn,hamley,18.0,eildon place,flowerpot,woodlands,3013,nsw,19550602.0,7460551,brooklyn,whitwg,362.0,o'loghlenstreet,mirrimbah,toowoomba south,2259,wa,19410904.0,7203795,0
joshua,coffey,2.0,blueberry street,yalgoora,kings park,2502,wa,19240713.0,9217500,joshua,green,32.0,kingscote rescent,retirement village,koro ra,2617,vic,19351228.0,4876691,0
riley,spicer,124.0,mclachlan crescent,glengallan,boort,2508,nsw,19941213.0,3182778,riley,moubarak,,hagen place,noolabi,auubrn,6007,vic,19400916.0,5023399,0
bianca,thurlow,910.0,,shack 118,malvern,2852,vic,19120204.0,8574662,bianca,thurlow,29.0,,shack 118,mal vern,2852,vic,19120204.0,8574662,1
georgia,campbell,22.0,kalgoorlie crescent,rowethorpe,sherwood,3134,nsw,19730322.0,6197687,georgia,carbone,20.0,ross smith crescent,medicalcentre,southbank,3070,vic,19910825.0,4433630,0
,manzie,33.0,hemmant street,lasswade,ormond,3150,qld,19560714.0,7289058,,manzie,33.0,hemmant street,lasswade,ormons,3150,qld,19560714.0,7289058,1
grace,dolliver,28.0,geils court,north star resort,doyalson,5720,qld,19040326.0,8625522,grace,seib,24.0,landsborough street,rainbowdowns,como,2641,vic,19760603.0,8191813,0
kyle,seddon,164.0,shackleton circuit,the wharf complex,ashfield,2406,vic,19030813.0,7244560,kyle,butt,7.0,beaurepaire crescent,brightwat er villas,bunbury,4750,nsw,,8272544,0
angus,crook,4.0,shoalhaven avenue,,springwood,2227,nsw,19641105.0,2959647,angus,ryan,4.0,shoalhaven avenue,,springw ood,2227,nsw,19641105.0,2959647,1
chloe,herbert,30.0,canberra avenue,bombowlee,humpty doo,5068,vic,19791208.0,1380182,chloe,green,3.0,stantke place,gemma,dianella,4872,vic,19570715.0,8691066,0
william,kempe,18.0,dallachy place,yarrawah,keysborough,5043,qld,19280103.0,8619692,william,ziswiler,68.0,bellchambers crescent,galloway,malvern,2215,vic,19010406.0,5172369,0
marlee,boss,16.0,slessor crescent,north arm,ballarat,2134,sa,19940504.0,2633944,marlee,boss,16.0,slessor crescent,north a rm,ballsrat,2134,sa,19940504.0,2634944,1
benjamin,paterson,31.0,dodwell street,,devonport,2095,nsw,19120913.0,6303884,benjamin,cassimatis,23.0,,yacklin,thornleigh,6006,nsw,,6107392,0
noah,scott-jackson,38.0,kosciusko avenue,upper flat,punchbowl,4306,nsw,19811218.0,2859455,noah,rawligs,6.0,melroseidrive,lethbridge court,darlington,3216,nsw,,8526649,0
harry,pembroke,138.0,sparkes close,st georges medical centre,sutton forest,3338,qld,19260311.0,6618265,harry,pembroke,138.0,sparkes close,st georges medcial centre,sutton forest,3383,qld,19260311.0,6618265,1
christopher,neville,20.0,talbot street,cliffney park,waterloo,4173,qld,19820525.0,8644857,christopher,pegg,56.0,martens crescent,diamon dsands,embleron,2577,qld,19200214.0,5556197,0
joshua,moody,15.0,glover street,el-woodaro,warren,2304,qld,19580620.0,9224762,joshua,moody,15.0,el-woodaro,glover street,warren,2304,qld,19580620.0,9224762,1
renee,browne,215.0,vale place,,warrandyte,2251,nsw,19490724.0,9563421,renee,browne,215.0,vale place,,warrandyte,2251,nsw,19490742.0,9563421,1
sophie,furze,590.0,goldsborough close,tallageris-demijoh,carina heights,3171,qld,19110502.0,4765244,sophie,furze,590.0,goldsborough close,,carina heights,3171,qld,19110502.0,4765244,1
mia,miles,54.0,beirne street,pacific palms caravn park,windsor,3268,nsw,19720726.0,3671331,mia,miles,54.0,beiren street,pacific palms c aravn park,windsor,3268,nsw,19720726.0,3671331,1
brooke,clarke,4.0,namadgi circuit,emerald garden,ascot vale,5031,vic,19430823.0,6719097,brooke,broadby,13.0,smith street,golden ponds resort,petrie,4076,qld,19101119.0,1067112,0
lily,matthews,6.0,gilmore crescent,masonic memorial village,,3880,vic,19960620.0,8250432,phillip,ngueyn,83.0,clark place,wollongbar,st kilda,3808,nsw,,9799704,0
,hilton,25.0,heard street,craiglyn,blue haven,2614,wa,19550612.0,2455796,,lamprey,16.0,bavin street,,goodwood,3260,nsw,19490504.0,2250069,0
benjamin,rankine,34.0,anstey street,forest hills,broome,3140,nsw,19120704.0,2412111,benjamin,browne,710.0,beazley crescent,,merrimac,2094,nsw,19660327.0,9379589,0
harrison,du,22.0,cooks street,greenbank,adelong,5244,wa,19320522.0,6653003,harrison,whibte,58.0,morant circuit,,highton,4118,qld,19310706.0,6806350,0
samantha,laing,368.0,stopford crescent,argyle village,tharbogang,2333,sa,19490130.0,3281458,samantha,howie,6.0,mauldon street,environa,palmview,4253,act,19840918.0,3489071,0
dylan,compton,40.0,neville place,eagle crest,st albans,6285,wa,19600602.0,3323170,dylan,gillard,22.0,ryrie street,lithgo wvale,corryong,5152,nsw,19410128.0,6232488,0
benjamin,white,35.0,fiveash street,meadowvale village,cranbourne,2759,sa,19900716.0,7111467,benjamin,berry,4.0,glenmaggie street,trewilga,kariong,3064,nsw,19220905.0,3664258,0
emiily,bradshaw,19.0,parkhill street,foxdown,south grafton,4207,vic,19270912.0,2964855,emiily,millar,80.0,river street,canberra hse,nunawading,3340,vic,19380318.0,2340041,0
,koteschel,3.0,mayne street,grey oaks,swan view,4305,vic,19430808.0,1393004,,dunnicliff,79.0,banfield street,milton,,2116,vic,19130108.0,6220830,0
,ryan,17.0,nelson place,toowoomba,croydon north,860,,19610701.0,2369541,,campbell,4.0,dunbar svtreet,delicate nobby street,cloverdale,2528,vic,19480406.0,8607518,0
katie,fitzpatrick,37.0,duffy street,donore,hurlstone park,6108,vic,19380621.0,7125161,katie,fitzpztick,37.0,bourchier close,donore,hurlstone park,6108,vic,19380621.0,7125161,1
joel,nalpantidis,1.0,paul coe crescent,rp 24089,baskerville,6230,vic,19501117.0,3815548,joel,nalpantidis,,paul coe crescent,rp 24089,baskerville,6230,sa,19501117.0,3815548,1
,ryan,12.0,breona place,lakes retirement estate,highton,4207,nsw,19620821.0,7592380,,white,1.0,bugden avenue,belvoir,mona fale,2282,vic,19870412.0,9595240,0
chloe,imgraben,47.0,curlewis crescent,dragon rising,burleigh waters,2680,qld,19520516.0,6111417,chloe,pamflia,10.0,balaun place,hornsbie,taree,5037,nsw,19210412.0,6788630,0
benjamin,morrison,16.0,kingscote crescent,malanda orchard,evans head,820,nsw,19761231.0,3201927,benjamin,donnolley,29.0,downward place,ocean star villas,downer,7256,vic,19881009.0,7579389,0
chloe,musolino,19.0,warrumbul street,gordonvale,brighton,3782,nt,,7147784,chloe,musoilno,4.0,warrumbmul street,gordoivale,brighton,3728,ni,,7147784,1
,genovese,6.0,axon street,aprt 504,march,3166,qld,19681013.0,2402512,,durban,63.0,ormond street,,narrogin,3284,vic,19010130.0,3247158,0
jessica,goode,24.0,devonport street,gundamain,springwood,6104,qld,19620120.0,3222738,jessica,goode,24.0,gundamain,devonport street,tanilba bay,6104,qld,19620120.0,3222738,1
taliah,pascoe,17.0,,glenview,north turramurra,5540,nsw,19960111.0,7724515,tegan,whitelley,7.0,casuarina street,retiremen tvillage,oakleigh,5111,nsw,19440305.0,6180156,0
joshua,grimsley,22.0,barwon street,edwards chambers,carnegie,3136,qld,19390617.0,3359093,joshua,holmyard,87.0,darwin place,victoria mll estate,dovdr,2287,vic,19710810.0,5679774,0
isabella,flassman,28.0,mceachern crescent,st vincents hospital,rosebud,2122,qld,19651224.0,1271090,isabella,zimmermann,25.0,lampard circuit,monto carajvanpark,pattersno lakes,2280,nsw,19080814.0,4093298,0
nathan,ottens,1625.0,sanford place,howie circuit,little mountain,2448,nsw,19511207.0,6076799,nathan,otten,,sanford place,howie ci rcuit,little mountain,2448,nsw,19511207.0,6076799,1
alexander,ryan,19.0,grayson street,medical centre,beecroft,5343,nsw,19720528.0,7898665,alexander,crouch,56.0,spinifex street,cresden1 2182,kedron,5241,vic,19980305.0,3012627,0
ruby,finlay,39.0,alabaster street,parklands village,aldinga beach,5076,qld,19780302.0,4984170,ruby,fin ly,39.0,alabaster street,parklands village,aldingak beach,5076,qld,19780302.0,4984170,1
eliza,mason,33.0,schonell circuit,john flynn medical centre,mount warren park,2039,sa,19271018.0,5422520,eliza,slape,254.0,bellchambers crescent,bonny doon,dover heights,6230,nsw,19840924.0,7441870,0
thomas,carmody,7.0,waugh close,kona,elwood,2066,vic,19540605.0,5434473,thomas,ryan,8.0,mereditheircuit,silkhush,dunsborough,4215,vic,19270407.0,7468430,0
charlotte,heuston,92.0,wayal place,memorial hospital,cremorne,2619,vic,19970428.0,9940785,charlotte,heuston,92.0,wayal place,memorial hospital,cremorhe,2619,vic,19970428.0,9940785,1
emiily,green,8.0,kurria place,ocean beach caravan park,north rocks,5095,nsw,19810511.0,6240008,emiily,matthews,192.0,jacka crescent,,murogn,3012,nsw,19230603.0,2611585,0
cassandra,cappelluti,3.0,flecker place,,holden hill,2529,nsw,19350419.0,7613246,cassandra,cappelluti,3.0,flecker place,,holden hill,2592,nsw,19350419.0,7613246,1
willow,tsolakis,35.0,elsey street,kempfield,low head,6169,vic,19200916.0,1293288,willow,tsolakis,35.0,elsey street,kempfheld,low head,6196,vic,19200916.0,1293288,1
alexandra,clarke,17.0,hancock street,currimundi garden,gosford east,2304,sa,19311219.0,6631451,alexandra,berry,18.0,mckinle y circuit,arouni,tahmoor,2206,nsw,19120808.0,9418450,0
megan,hunns,37.0,blackburn street,lazy acres,bassendean,3070,qld,19430114.0,2634931,megan,hunns,37.0,blackbur n street,lazy acres,bassendean,3070,qld,19430114.0,2634931,1
gregory,bujtas,,badimara street,tourist park,killara,4285,nsw,19581002.0,6763771,gregory,bujtas,,badimara street,tourist park,killaora,4285,nsw,19811017.0,6763771,1
malakai,palethorpe,23.0,marsden street,boonal,gaven,2340,nsw,19031029.0,6356251,malakai,crouch,303.0,ragless circuit,,paddington,3073,qld,19510719.0,5426853,0
emiily,millar,3.0,river street,canberra hse,nunawading,3340,vic,19380318.0,2340041,emiily,kutschki,,ebden street,colleton,elwood,2425,nsw,19451004.0,3187789,0
connor,trait,6.0,lane place,sun city resort,leichhardt,3337,vic,19150208.0,1776479,connor,trait,6.0,lane place,,leichhardt,3337,vic,19150208.0,1776479,1
george,webb,16.0,beatham close,nelsons lake,lakemba,2064,nsw,19721211.0,6420147,george,webb,16.0,beatham close,nelsonlsake,lakemba,2064,nsw,19721211.0,6420147,1
michael,nguyen,6.0,lukin place,sunnyspot farm,beaumont,2213,nsw,19130316.0,6962550,michael,ngulyen,6.0,lukin palace,sunnyspo tfarm,beaumont,2231,nsw,19130316.0,6962550,1
lia,shelley,102.0,wisdom street,de cameron,port lincoln,2747,tas,19510313.0,7625458,lia,sheley,102.0,wisdom sreet,de cameron,port lincoln,2747,tas,19510313.0,7625458,1
alexandra,berry,18.0,mckinley circuit,aronui,tahmoor,2206,nsw,19120808.0,1881229,alexandra,berry,18.0,mckinle y circuit,arouni,tahmoor,2206,nsw,19120808.0,9418450,1
zac,dixon,101.0,dodwell street,unt 3,macgregor,4627,wa,19960221.0,8228346,zac,bellchambers,19.0,michael holt crescent,duc kcreek,kemblawarra,6104,nsw,19870104.0,4503098,0
benjamin,fullwood,4.0,pulleine crescent,pangani,labrador,2261,wa,19840715.0,6999348,benjamin,fullwood,4.0,pulleine crescent,pangnai,labrador,2621,wa,19840715.0,6999348,1
,webb,,mclachlan street,anukana,eastwood,2112,vic,19170509.0,8331654,,faehse,65.0,henry melville crescent,,wanniassa,2173,vic,19490602.0,9923153,0
emiily,sariago,13.0,boobialla street,the meadows,clareville,2229,qld,19740226.0,5576047,emiily,gredn,19.0,callemonza rise,ocean park towers,semaphore park,4306,qld,19540924.0,1804853,0
amber,green,20.0,tom roberts avenue,kimberley,north ryde,2540,nsw,19530919.0,3705115,amber,green,20.0,tom robers avenue,kimberlvey,north ryde,2510,nsw,19530919.0,3705115,1
caitlin,khammash,359.0,carbeen street,salimtal,elsternwick,2430,nsw,19810113.0,7990656,caitlin,harjanta,5.0,darling street,,wantirna,4440,act,19340210.0,4039838,0
jessica,millane,,windeyer street,mt martin,ridleyton,7275,,19120708.0,8511839,jessica,lowe,,windeyer street,mt matrin,ridleyton,7279,,19120708.0,8511839,1
campbell,dichiera,478.0,quiros street,edenlea retirement,frenchs forest,2478,qld,19851030.0,7481927,campbell,clarke,14.0,wootton crescent,the manor garden,northmead,3625,vic,19220610.0,7658745,0
joshua,ottens,3.0,mugga way,macsview,gosford east,5163,qld,19410514.0,3579690,joshua,cupo,16.0,greglea village,gabriel place,lobethal,5126,qld,19670425.0,4178304,0
christopher,edson,63.0,bennie street,,tailem bend,4868,qld,19880809.0,2348557,christopher,edsno,31.0,bennie street,,tailen ibend,4868,qld,19880809.0,2348557,1
kalli,froscio,23.0,fergusson crescent,wirruna,manyana,6530,wa,19680403.0,3617186,kalli,detnzer,23.0,florence taylr street,lumeah hosmes,rowville,4306,qld,19440320.0,3527872,0
emiily,boulter,12.0,drevermann street,manila,currimundi,3030,nsw,19770628.0,4873584,emiily,dent,27.0,gungurra crescent,redlands,whyalla,3775,nsw,19960112.0,9836985,0
,stubbs,175.0,aspinall street,cruachan,albany creek,5162,vic,19380924.0,6966319,,maslich,38.0,ibis street,wee wilbretree,carine,3337,vic,19003129.0,3611483,0
heath,tao,1.0,holden crescent,the willows,merrimac,2594,nsw,19420605.0,9669484,heath,tao,1.0,holden cfescent,,cooloongup,2594,nsw,19420605.0,9669484,1
thomas,haggett,858.0,nangi place,rheo bland,jesmond,3172,vic,19040405.0,2872424,thomas,humphreys,35.0,mayne street,gullcottzge,the entrance,2000,qld,19880516.0,3033895,0
elly,miles,2.0,vidal place,pacific regis,loganlea,6061,qld,19451126.0,5179731,elly,miles,2.0,vidal place,pacific regis,loganlea,6062,qld,19451126.0,5179731,1
isabella,novak,40.0,ebden street,carinya vlge,mooroolbark,5074,vic,19870905.0,5546417,isabella,salt,1.0,kingsmill street,town & country c aravn park,wyee,2156,wa,19850103.0,8443768,0
caitlin,milburn,17.0,heard street,lexington,south arm,2850,qld,19530105.0,3195330,caitlin,berry,188.0,wynter place,,toodayy,3150,qld,19400622.0,2073490,0
nathan,dunstone,10.0,shirlow place,poldoe park,blacktown,3820,nsw,19001013.0,1854047,nathan,dunstone,41.0,shirlow place,poldoe park,blacutown,3820,nsw,19001013.0,1854047,1
christopher,lock,9.0,swinden street,heritage est,campsie,3046,vic,19200617.0,3438940,christopher,frew,10.0,ringrose c rescent,locn 1996,lilydale,4096,tas,19321022.0,6674665,0
benjamin,liccioni,2.0,golden grove,jestarlei,lavington,2042,wa,19100711.0,2197467,benjamin,bellon,11.0,croton street,omaru,artarmon,4406,nsw,19120805.0,3089666,0
samantha,howie,6.0,mauldon street,environa,palmview,4053,act,19840918.0,3489071,samantha,howie,6.0,mauldon street,environa,palmview,4253,act,19840918.0,3489071,1
lynton,leonavicius,7.0,mcilwraith close,leitrim,kolora,4405,wa,19511227.0,8167665,lynton,leonavicius,7.0,mcilwraith close,leitrim,kolora,4401,wa,19511227.0,8167665,1
lachlan,hage,34.0,ballumbir street,opal cove resort,newmarket,6061,nsw,19850523.0,3230581,alexa-rose,nguyen,,bemm place,,currimundi,4305,nws,19830703.0,4776446,0
jack,rulfs,10.0,suttor street,huongold,mossman,3889,qld,19260612.0,6246735,jack,andvrae,7.0,clelandojstreet,mundine30 km,cherrybrook,6025,vic,19260626.0,3267222,0
brooke,gillis,72.0,hutcheson street,twenty-third avenue pharmacy (cnr mawarr,scarborough,2810,nsw,19680205.0,6797695,brooke,gillis,72.0,hutcheson street,twenty-third avenue p harmacy (cnr mawarr,scarborough,2810,nsw,19680205.0,6797695,1
kristen,godfrey,48.0,dumas street,dromard,bray park,4157,sa,19700425.0,5874139,kristen,godfrey,48.0,dromard,cussen street,bray park,4156,sa,19700425.0,5874139,1
lily,mounce,92.0,symers street,donald coburn lodg,ferryden park,2100,qld,19000224.0,4142857,lily,poskey,38.0,moore o lace,kenbar,lower templestowe,2474,nsw,19210315.0,8556979,0
zali,shadbolt,56.0,tillyard drive,,brown hill,4800,wa,19440205.0,7276255,zali,shadbllt,56.0,tillyardb drive,,brown hill,4890,wa,19440205.0,7276255,1
brianna,feast,23.0,brentnall place,blacklead farm,atherton,4650,nsw,19181028.0,1261908,brianna,ryan,1.0,bingham circuit,beltunga,highett,6330,qld,19310316.0,9339689,0
bianca,bishop,96.0,crozier circuit,linton,wolvi,4812,nsw,19761209.0,6772943,bianca,bishop,,crozier circuit,linton,wolvi,4812,nsw,19761209.0,6772943,1
abbey,colquhoun,21.0,buntine crescent,glen eden,thornlie,2390,nsw,19960607.0,7703106,abbey,malin,3.0,burkittl street,mailnga,north maclean,2080,vic,19850328.0,7401540,0
emiily,white,26.0,marr street,grangemouth,lower templestowe,3161,vic,19290127.0,4621716,emiily,greedn,47.0,craig lace,rosemeade,ashfield,3095,nsw,19580116.0,4427542,0
hayden,mortlock,5.0,,alice downs,kulikup,4805,qld,19570219.0,3860930,hayden,mortlock,5.0,,alices downs,kulikup,4805,qld,19570219.0,3860930,1
