given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
alexander,ryan,19.0,grayson street,medical centre,beecroft,5343,nsw,19720528.0,7898665,kailey,stubbs,94.0,house circuit,moreton island,nan,4551,qld,19230318.0,1819847,0
madalyn,korfia,114.0,vansittart crescent,bombowlee,cherrybrook,2147,qld,19690312.0,4293980,ninhcich,kierra,17.0,mehaffey crescent,old farm,northmead,3028,wa,19530926.0,2089030,0
chelsea,mccarthy,17.0,la perouse street,arcadia,ballarat,4007,nsw,19921130.0,4620249,kyle,kyricaou,6.0,brigalow street,kilacloran,surfersp aradise,2528,vic,19560704.0,6294045,0
abbey,quill,22.0,rafferty street,blue hills,gumdale,2460,nsw,19150305.0,5107379,gs,white,109.0,bundeys treet,ingevale,clayton,6155,vic,19830819.0,8009311,0
jack,salt,71.0,blaxland crescent,nan,atherton,5075,nsw,19550406.0,1176207,ji,kyriacou,32.0,garanya street,entry daniels s street,cleve land,2487,nsw,19140906.0,5490391,0
joel,bowerman,66.0,fidge street,ashgrove farms,salisbury,3328,vic,19060517.0,3551824,joshau,donkin,16.0,mather ustreet,glebe retirement villa,park holme,3002,nsw,19750509.0,4009940,0
nan,ongkiko,15.0,murray crescent,rowethorpe,corowa,6156,nsw,19740627.0,8899763,brooe,burford,28.0,nan,moolooboola,kinglake west,4560,nsw,nan,7438993,0
samantha,laing,368.0,stopford crescent,argyle village,tharbogang,2333,sa,19490130.0,3281458,leon,clarke,25.0,upper green farm,antill xtreet,laverton,2115,sa,19540826.0,3910047,0
april,wehr,1.0,ellerston avenue,darlington,joondanna,2150,wa,19941109.0,2560536,maddison,weidenhofer,28.0,dinnisonc ircuit,nan,bray park,2584,qld,19200802.0,6273334,0
jye,humphreys,25.0,maynard street,nan,berala,6057,vic,19670801.0,9902860,mitchell,green,165.0,meldrum street,hdtalunga,eastwood,3490,nsw,19800917.0,8965691,0
caitlin,rastar,595.0,la trobe close,cressy grove,byaduk,2207,nan,19940531.0,2416013,benjamin,lowe,45.0,macrossan crescent,nan,kingdton,6075,nsw,19250611.0,5513136,0
jasper,bowerman,21.0,newlop street,byron arcade,burleigh heads,6016,tas,19390710.0,1880798,iain,noble,84.0,rischbieth crescent,the bi g tree,albanyh cerek,6391,qld,19500616.0,2205130,0
isabella,salt,1.0,kingsmill street,town & country caravn park,wyee,2516,wa,19850103.0,8443768,jasmine,pavli,44.0,fellow sstreet,little pines,woodville south,6230,sa,19610408.0,7668302,0
rachel,dinh,12.0,kidston crescent,nan,taigum,2560,wa,19140331.0,1015158,sarah,roller,nan,wrixon sireet,weddinview,kedron,4306,qld,19190420.0,4429848,0
braiden,kang,74.0,bastow circuit,inglewood,rivett,2092,qld,19290221.0,6533958,micaael,headon,6.0,buvelot street,erins rest,para hills,4670,nsw,19400211.0,3673837,0
samantha,white,9.0,tillyard drive,tieve tara,hawthorne,3068,vic,19310120.0,8686735,green,india,11.0,feltus place,ningana,urangan,2197,nsw,19720703.0,8013479,0
matthew,gartz,60.0,cromwell circuit,mari-ma farm,holden hill,812,nsw,19000327.0,9274478,bianca,bishop,nan,crozier circuit,linton,wolvi,4812,nsw,19761209.0,6772943,0
joshua,coffey,2.0,blueberry street,yalgoora,kings park,2502,wa,19240713.0,9217500,patrvrck,george,11.0,coxen stret,belleview,urangan,4051,nsw,19371129.0,5526595,0
renee,chandler,6.0,kenny place,redgums (rmb 1239),beulah,5075,wa,19360610.0,8922410,william,white,33.0,downesb place,nan,normahnurst,3057,sa,19970306.0,9053801,0
andrew,simmonds,9.0,blackman crescent,ra 23012,ashgrove,2204,nt,19131226.0,1378126,lil y,danisewitsch,1.0,nan,bendigo retirement village,knoxfueld,3816,vic,19660727.0,7147139,0
benjamin,moody,34.0,fernyhough crescent,huongold,port augusta,3192,vic,19180612.0,4887764,zac,lutz,20.0,ragless circuit,st agnes re trmnt vlge,north sydney,6007,wa,19670911.0,6728130,0
harrison,hoang,10.0,mccaughey street,winchester downs,preston,4226,vic,19360225.0,1076510,nikita,leditchke,86.0,sidaways treet,parkdalel odge,mirrabooka,2031,vic,19510630.0,1387001,0
caleb,menzies,32.0,fowles street,jandarra,mill park,2753,nsw,19460702.0,8515576,daniel,ryan,8.0,gordon hclose,blue srings,hamilton,6230,qld,19540105.0,3698795,0
heath,everett,7.0,hurry place,reinfrew park,belmont,2447,qld,19430804.0,7474300,isaac,loew,3.0,hemmings crescent,timber haven,williamstown,2380,vic,19880722.0,2762848,0
harry,thorpe,11.0,kambalda crescent,louisa tor 4,angaston,2777,qld,19421128.0,2701790,gm,newel,23.0,steele srteet,kubin village,yehda,3202,nsw,19610112.0,2538798,0
charlotte,baynes,156.0,bainton crescent,winton,malvern east,6111,nsw,19221231.0,7857555,emiily,mees,29.0,campbell street,nan,elwood,3805,wa,19301201.0,4611758,0
george,snelling,18.0,nan,nan,paterson,6163,nsw,19800918.0,5346441,hewson,seanb,17.0,christmas street,champsaur,wantirna,2203,nsw,19180917.0,5004753,0
megan,bishop,7.0,maltby circuit,buena vista,naremburn,4740,qld,19920611.0,9512945,michaela,wilkns,2.0,nan,robley house,jamdstown,3782,nsw,19390517.0,4477585,0
isabella,mcfadden,133.0,bennelong crescent,cranbrook,port fairy,2833,qld,19440706.0,4644493,cooper,humphreys,1.0,burnett street,villq 3,st albans,4413,nsw,19300226.0,7614633,0
brianna,white,39.0,laughton street,corandirk,stratton,4551,sa,19840310.0,9784905,simone,goz,313.0,marconi crescent,alabama,bayswater,3209,vic,19080313.0,1331839,0
jai,browne,124.0,eugenia street,jacqoona station,ascot vale,3350,wa,19030809.0,8431885,nan,ruolle-ivanov,11.0,fairweatoer circuit,nan,mount low,5290,vic,19661012.0,4600962,0
olivia,gully,3.0,cockburn street,booligal,nan,2163,qld,19150112.0,1992595,leah,averis,27.0,macrobertson street,nan,mona vale,2067,nsw,19150220.0,1890261,0
isabella,grimm,7.0,pither close,haigh park,ringwood,2256,vic,19660730.0,9089145,alisha,reid,nan,rosenthal street,blue haven village,rushworth,3293,nsw,19951211.0,3980129,0
catherine,dolzan,8.0,burrinjuck crescent,bakers creek,west kempsey,2615,nsw,19441222.0,8238507,ben,conick,nan,marsden rtreet,nan,page,3108,nsw,19760130.0,5241188,0
sam,reid,333.0,leahy close,lavender farm,cabramatta,2291,vic,19961213.0,1592375,lauren,welman,6.0,tewksburl circuit,heritage estate,evans head,6330,nsw,19840930.0,9462453,0
michael,nguyen,6.0,lukin place,sunnyspot farm,beaumont,2213,nsw,19130316.0,6962550,ada,dallas,79.0,copland drive,nan,rye,4034,sa,19170316.0,9230368,0
chelsea,nan,18.0,crisp circuit,walnut grove estate,seven hills,6311,nsw,19040215.0,4172892,thomas,crofton,21.0,battersby circuit,phillip lodge,old reynlla,4810,nsw,19120925.0,6433953,0
sophie,grosser,86.0,tryon street,bethel hostel,bull creek,3875,wa,19011031.0,6415988,lilq,hick,189.0,atherton street,goolman street,wangiwangi,2212,nsw,19260617.0,8984671,0
jayden,blake,3.0,kemsley place,mlc centre,kariong,2210,qld,19020112.0,7106228,maya,webb,927.0,woodful lloop,birubipoint caravn park,tolland,4300,qld,nan,1365038,0
brigette,rankine,47.0,chewings street,gostwyck,west lakes,2229,qld,19750725.0,5214389,jarvis,lutz,290.0,brand street,the tops,belmont north,2106,act,19050520.0,5963506,0
ruby,braddy,11.0,allott place,c/-the student village,wynnum west,2260,wa,19440101.0,7323803,riley,okoniewski,370.0,howitt street,rp 24089,rylstine,6174,vic,19030216.0,1234018,0
max,mayer,36.0,riley close,braeburn,wyndham,6056,vic,19350817.0,7515435,robin,swiggs,29.0,mcclellan d avenue,nan,preston,3170,qld,19051107.0,9180357,0
flynn,dreyer,148.0,hayden close,hawkesbury natural health acupuncture ce,sanctuary point,3669,nan,19010221.0,3597112,nicholas,okeyl,nan,hannan cescent,baroona,taree,5244,qld,19350522.0,2534430,0
jarrod,crouch,33.0,currong street,montrose,st james,7316,nsw,19180503.0,4588775,alaiyah,stephenson,61.0,captain cook crescent,hd tiparra sec 333,nhill,3204,act,19050712.0,2912030,0
ruby,rollins,28.0,flinders way,lazy acres,kilsyth,3775,nsw,19941004.0,3535164,sedn,lgke,30.0,glossop crescent,craigston,megan,4812,vic,19980906.0,7108946,0
william,zilm,64.0,nan,moonya cottage,east fremantle,2165,act,19430728.0,8235647,joshua,marcwta,5.0,crofts crescent,broombie stud,taringa,6009,vic,19740218.0,5842286,0
paige,paterson,8.0,lindrum crescent,miandetta,st james,3805,nsw,19090422.0,5550381,jye,hewetson,46.0,jabanungga avenue,moorabee,bowen mountain,2148,vic,19500330.0,7093866,0
blake,doray,2.0,muresk street,nan,st albans,2305,qld,19410221.0,6927749,jesse,rankine,977.0,mcgivern crescent,min oru,salisbury heights,4228,qld,19720216.0,2225890,0
benjamin,ayres,32.0,french street,red cedars motel,nan,3021,qld,19150927.0,1244940,tai,stanley,29.0,blamey crescent,ocean sta r villas,gordonvale,3915,nsw,19141011.0,4459842,0
claudia,white,76.0,willoughby crescent,greenslopes,albion park rail,3178,wa,19810107.0,1170705,melinda,trent,28.0,dugdale street,kilwinning,penshurst,4556,qld,19240721.0,5900609,0
isabella,needham,5.0,ramage place,tantallon,prospect,2151,qld,19621223.0,9696568,tyler,edgecombe,nan,willoughbh crescent,nan,bray park,2324,vic,19551113.0,8936270,0
daniel,morrison,21.0,canberra avenue,st columbus retirement centre,como,2007,nsw,19610731.0,7414976,noah,tillee,264.0,miranda place,nan,mullumbimby,3131,nsw,19780216.0,7578909,0
tahlia,ryan,nan,john young crescent,flr 5 john flynn medical centre,westlake,2148,nsw,19740102.0,4169896,nan,farrimond,39.0,tank atreet,hilltop hostel rowethorpe,modbury,2650,qld,19061111.0,3876047,0
jade,quast,4.0,hodgkinson street,raworth cottage medical practice,east ryde,6210,vic,19390121.0,5098690,jia,fenwicsk,7.0,churchill way,greenskopes,seven hills,2449,vic,19760830.0,3991391,0
samantha,laing,368.0,stopford crescent,argyle village,tharbogang,2333,sa,19490130.0,3281458,trent,bizak,1.0,majura svenue,nan,northbridge,3189,nan,19950310.0,4593048,0
matisse,felmingham,351.0,kingsford smith drive,sherwood,cooks hill,3207,nsw,19320615.0,5414268,wilson-wheeler,emiily,1.0,woolcock street,willandra,taree,2477,qld,19610625.0,8119451,0
sam,reid,333.0,leahy close,lavender farm,cabramatta,2291,vic,19961213.0,1592375,barnaby,godfrey,18.0,hopegood place,ostesr,brighton,5086,nsw,19461029.0,9137216,0
tynan,laning,325.0,neeld place,rockview,lalor,6071,qld,nan,5239410,michaela,motbey,43.0,badimara street,roweth oroe,rosebud,3345,nsw,19500318.0,3314402,0
mitchell,dunnicliff,20.0,illingworth street,brbe is retmt vlg,penrith,3162,nsw,19350411.0,5567119,nicholas,okeyl,nan,hannan cescent,baroona,taree,5244,qld,19350522.0,2534430,0
taliah,buitendyk,19.0,emily bulcock crescent,palmwood court,flinders park,5109,sa,19950831.0,1039913,simmonds,chevonne,24.0,victo ry place,nan,hoppers crossing,2047,qld,19420531.0,3553538,0
kyle,clarke,19.0,archibald street,little forest,florey,4109,qld,19380419.0,6477305,jack,bartel,103.0,baileyplace,killarn ey,christie downs,2228,nsw,19060229.0,7898705,0
jayden,gazzola,23.0,temperley street,star court arcade,dorrigo,2035,qld,19560809.0,7207945,cooper,kernvey,11.0,phillimore place,boeing park,thornbury,3356,vic,19340713.0,6518170,0
riley,clarke,12.0,edwell place,bonnie,eatons hill,3218,nsw,19570717.0,3007913,aidyn,eisner,60.0,melrose drive,stoney creek,shelely,6063,sa,19101228.0,6588394,0
abii,hedaux,26.0,sparkes close,willera,bribie island,5322,sa,19390824.0,1171524,emiily,lowry,13.0,chaseling street,nan,ingleburn,2193,nsw,19940616.0,9820630,0
chelsea,nan,18.0,crisp circuit,walnut grove estate,seven hills,6311,nsw,19040215.0,4172892,blake,howie,1.0,belmont park belted galloway stud,cutlack street,budgewoi,6071,vic,19250301.0,5180548,0
sophie,mahony,8.0,ashby circuit,bunya highway,pumphreys,3040,qld,19651025.0,5839336,emiily,nan,19.0,bagshaw place,legacy units,hopefield,2705,tas,19320911.0,7815080,0
shawn,boothroyd,19.0,melrose drive,rowethorpe,oak park,2166,sa,19700418.0,8329531,katherine,lovk,16.0,kootingas treet,nan,montmorency,3023,nsw,19400714.0,9161147,0
coby,mason,220.0,blandon place,karingah,kangaroo flat,2315,nsw,19641221.0,4800165,tiahnee,excell,33.0,nan,normanville mews,watsonia,2076,nsw,19971223.0,5973196,0
abbey,colquhoun,21.0,buntine crescent,glen eden,thornlie,2390,nsw,19960607.0,7703106,bennier,taylor-saige,7.0,ruthven street,nan,chincihlla,5732,qld,19910528.0,7222769,0
tyler,mcclelland,1.0,millen street,old post office,woy woy,2094,vic,19061004.0,8000542,jamie,snell,36.0,krefft street,nan,deakin,7307,vic,19850205.0,9378445,0
peter,kennealy,30.0,moorehead place,sun valley caravan park,ingleburn,3740,wa,19070108.0,5173077,angeilda,domkus,9.0,stanfield close,bowser,modbury heights,2232,qld,19690820.0,8976049,0
james,compton,19.0,brewster place,st john of god hospital,edithvale,2234,nsw,19340309.0,3926610,willkam,green,1.0,callistercrescent,villa 2,burrum heads,3078,sa,19101126.0,6887725,0
william,redington,107.0,postle circuit,white rock,nowra,4034,sa,19840716.0,3386603,nichols,pulrord,7.0,forbes street,peak view,north r yde,2131,sa,19460529.0,9271718,0
zali,white,89.0,blackman crescent,glenairne,bundaberg,6280,wa,19020311.0,7291149,jacqueline,verco,11.0,girdlestone circuit,kingston tower,cliftons prings,4152,nan,19340706.0,1075870,0
emiily,mchenry,1.0,hurwood place,paramatta park,leeton,2228,nsw,19550504.0,1357509,kyle,campbrll,12.0,fawkner street,the mews royal hotel bldg,ormond,4140,nsw,19631111.0,6974163,0
lachlan,clarke,19.0,bunbury street,kildurham,nhill,3805,nsw,19180501.0,2371874,ebony,wynne,261.0,teaguestreet,fleetview,harris park,4359,act,19070922.0,2766218,0
chelsea,ryan,50.0,osburn drive,hansons estate,punchbowl,4869,nsw,19091017.0,6615930,dylan,blacklow,100.0,stenhouse close,flr 5 john flynn medical centre,vermony,2538,nsw,19399222.0,8225337,0
james,nan,12.0,mewton place,ellwood,st georges basin,3073,vic,19250703.0,5362406,andrew,webb,nan,lukin place,criaglea,south brisbane,2050,vic,19001025.0,2313225,0
isobel,dreckow,10.0,landor place,harlyn,old toongabbie,2650,qld,19101019.0,2584672,nan,dunnicliff,79.0,banfield street,milton,nan,2116,vic,19130108.0,6220830,0
ned,herbert,6.0,vonwiller crescent,nan,albury east,3163,nsw,19310822.0,6246038,dimitri,hopel,24.0,demaine crescent,canberra centre,port addelaide,2131,nsw,19541110.0,7206463,0
talia,dhara,81.0,kirkham place,lochenfels,bidwill,4160,wa,19700715.0,9048094,katelyn,dountsis,111.0,goldner circuit,cremon astud,mulgrav eeast,2256,nsw,19430612.0,6491584,0
yasmin,green,12.0,diggles street,st john of god hospital,rushworth,5280,nsw,19750129.0,3139028,emiliy,bradshaw,19.0,parkhill street,foxdown,south grafton,4287,vic,19270912.0,2964855,0
jesse,nguyen,nan,waddell place,ardmona,wagaman,2810,qld,19470716.0,9161884,harrington,sp,9.0,la perouse astreet,bull plain,bogangar,3173,vic,19030123.0,4348887,0
kyle,clarke,27.0,bradfield street,parklands village,lennox head,4061,nt,19150609.0,7434508,mitch ell,berry,2.0,roope oose,larook,torquay,2199,nsw,19190710.0,1968724,0
charlotte,suth,12.0,deasland place,carisbrook,belmont,4814,nsw,19191009.0,8934958,jack,blae,12.0,angophora street,rowethorpe,ascot,2390,vic,19001116.0,9895808,0
thomas,leong,124.0,nan,tilburoo,wantirna,3064,qld,19670430.0,2292707,reece,marsm,1.0,paul coe crelscent,catumbellodge,highett,3081,qld,19351129.0,4804920,0
lachlan,balasubramaniam,26.0,mackinolty street,balmoral garden,scarborough,2388,nsw,19731007.0,1798069,lily,poskey,38.0,moore o lace,kenbar,lower templestowe,2474,nsw,19210315.0,8556979,0
bailey,petersen,1.0,goodman street,nioka,plympton south,4214,qld,19090102.0,3547315,lachlan,white,1.0,atherton tsreet,the mews royal hotel bldg,alexandra bridge,3390,vic,19810422.0,5260328,0
hari,warnock,8.0,jansz crescent,brentwood vlge,broadmeadows,2486,qld,19350219.0,7539077,tayah,white,15.0,stenhouse close,nan,mona vale,2206,sa,19390323.0,2815977,0
damien,couzens,32.0,paul coe crescent,mount beauty,greensborough,3206,qld,19940415.0,7719637,jordan,vincent,7.0,carnegie crescent,darg am,floreat,3032,nsw,19101107.0,3591952,0
keira,zawistowski,18.0,symers street,irrigation farm,kirribilli,7112,vic,19781026.0,4217543,zac,vincenft,19.0,goodchild street,nan,brighton-le-sands,6024,nws,19250320.0,4898468,0
lachlan,cicconi,17.0,waite street,nan,loftus,3108,vic,19200324.0,1514534,jasmine,clarke,489.0,nan,cambooya,noble park,3413,vic,nan,9562970,0
damien,nguyen,107.0,jerrabomberra avenue,nan,noble park,2031,wa,19670919.0,8598019,nicholas,campbell,23.0,birchallsetreet,karsul,carnegie,2587,act,19690319.0,1631489,0
kirra,spratt,14.0,giles street,rajamare,cleveland,5127,qld,19390404.0,2611615,anthlny,david,1241.0,goyder street,rosetta village,carnegie,3178,nsw,19200422.0,8338112,0
james,murabito,138.0,mcelhone court,balmain cove,collie,6023,vic,19080720.0,4654129,keelu,harrinrgton,296.0,brickhill place,henry kendall hostel,menindee,2830,nsw,19330913.0,1759909,0
caitlyn,green,105.0,hawker street,snug beach cvn park,crestmead,2145,nsw,19691114.0,2466204,radic,seanna,1497.0,morgan crescent,emu hill,mannering park,2207,wa,19850309.0,6650779,0
logan,bishop,1.0,tanjil loop,colombo plains,inglewood,2113,qld,19000423.0,1698144,mccarthy,mikaela,62.0,derrington crescent,nan,denistonw east,3564,vic,19821001.0,8749270,0
isaiah,drysdale,10.0,hingston close,nan,glenhaven,3630,vic,19370729.0,4360928,blake,ryan,7.0,nan,tryphinia view,ringwood,3718,wa,19900531.0,1192663,0
william,ryan,1.0,fortitude street,hd of solomon,atherton,2200,qld,19520613.0,8994180,paipne,nicholas,77.0,tara hills,neales street,richardson,5118,tas,19040321.0,2360796,0
amber,green,20.0,tom roberts avenue,kimberley,north ryde,2540,nsw,19530919.0,3705115,indiana,jeffries,24.0,carrodusdstreet,clarkwood,cremorne,2615,msw,19790628.0,5993849,0
kirrah,cannell,560.0,cherry street,gloccamorra,nan,4170,nsw,19511103.0,1567556,lachlan,plumb,14.0,garling street,brentwood vlge,julatten,4217,nsw,19550313.0,2243015,0
alex,fitzpatrick,28.0,vancouver street,c/-the student village,coomalbidgup,2229,nsw,19240702.0,4146666,lily,reida,30.0,nan,kaweku park,parkaide,3630,wa,19170624.0,7864863,0
delaney,nan,3.0,o'sullivan street,the lodge,mount evelyn,2166,nsw,19331220.0,7133986,abbey,matthews,12.0,de graaf f street,denture clnc,nan,2902,qld,19850806.0,6455816,0
chelsie,nan,27.0,kauper street,lesma,eastwood,4070,nsw,19161017.0,6512341,zachary,thurlow,132.0,eldridgfestreet,trfeusis,southern cross,4051,nsw,19230305.0,5024661,0
chelsea,malcolmson,12.0,chalker circuit,woodleigh,moonah west,6233,vic,19281114.0,4413674,irene,morriso n,16.0,maitlanrd tsreet,the mall,burleigh heads,4077,vic,19650804.0,9676251,0
saskia,roberti,2070.0,wiburd street,dodonaea wing,rose bay,4078,vic,19691123.0,5721375,xavier,mogavero,10.0,epenarra close,ramuda,west wolongong,3148,vic,19121210.0,2534734,0
lily,matthews,6.0,gilmore crescent,masonic memorial village,nan,3880,vic,19960620.0,8250432,laylau,chammen,9.0,discovery street,st francis vlge,keilor dast,5352,nsw,19550123.0,4055724,0
james,bissett,115.0,ellerston avenue,pepin,hawthorn,3268,sa,19400613.0,5935841,brooklyn,whitwg,362.0,o'loghlenstreet,mirrimbah,toowoomba south,2259,wa,19410904.0,7203795,0
matthew,jardine,36.0,sainsbury street,alice downs,windsor,4573,nsw,19180805.0,2211117,alisa,kaderes,37.0,jaeger circuit,loc n 8,park hilme,4514,vic,19020714.0,2567085,0
emiily,george,17.0,ebenezer street,bayview caravn park,swan hill,3178,qld,19710827.0,7813722,nan,satl,71.0,blaxlan d crescent,nan,atherton,5075,nsw,19550406.0,1176207,0
charlie,walpole,43.0,lampard circuit,the meadows,alberton,2750,sa,19491212.0,5982948,macormack,clarke,215.0,giblin ktreet,argyle vi fllage,leongatha,3334,vic,19580218.0,3112446,0
roberta,laing,23.0,morrison street,budgereebella,flagstaff hill,4753,vic,19690425.0,5204352,emiily,rau,8.0,sims place,hobbit hole,pappinbarra,3141,tas,19530208.0,6681232,0
lily,hamon,59.0,clutsam place,villa 444 the village glen,ryde,4717,act,19490707.0,1603670,aleesha,rashley,26.0,wybalena grove,nan,baysqaer,3047,nsw,19500413.0,7372274,0
courtney,weller,35.0,florence taylor street,flt 61,vermont,4352,vic,19910120.0,7615385,nan,zimmermann,71.0,cannonvale whitsunday shopping centre,johnston street,college park,5010,ws,19131126.0,2103370,0
angus,crook,4.0,shoalhaven avenue,nan,springwood,2227,nsw,19641105.0,2959647,sam,grne,43.0,leita court,strathmore vineyard,geelony east,4350,nsw,19040618.0,1956745,0
matilda,ryan,5.0,bogan place,aldinga beach court,bethania,2259,nsw,19401012.0,6674118,joshua,gaskin,61.0,haystack crescent,gemmav,koroit,6233,vic,19590425.0,3676871,0
benedict,vincent,27.0,mcclaughry place,k mart plaza,cunnamulla,5047,qld,19721119.0,3291682,nan,zimmermann,71.0,cannonvale whitsunday shopping centre,johnston street,college park,5010,ws,19131126.0,2103370,0
sarah,paterson,57.0,gingana street,st francis village,williamstown,2784,wa,19011215.0,6278915,vrin,excell,15.0,waller crescent,nan,nan,2359,qld,19460622.0,5466287,0
harry,gully,81.0,templeton street,navan park,toowong,6023,vic,19450926.0,4903149,kylie,browne,11.0,clancy street,nan,tamborine,3812,nsw,19040712.0,4522939,0
matthew,ryan,17.0,darwinia terrace,swinton,acacia ridge,4214,nsw,19510905.0,4210560,abbey,crisci,23.0,gorge creekorchards,spence place,cygnet river,7030,nan,19890327.0,7400712,0
sophie,finlay,7.0,badimara street,ewlyamartut farm,ringwood,2046,sa,19230607.0,3775980,connor,lowe,50.0,augustus close,corunna,west lakes shore,2017,nsw,19611015.0,1592036,0
ellie,green,17.0,brereton street,warrawong,hocking,4306,nsw,19080412.0,4034632,singleton,harbry,57.0,mackenzke street,terranora,currambine,2506,nsw,19170130.0,1412842,0
georgia,hague,13.0,leahy close,nan,mount warren park,3218,vic,nan,4151813,jessica,blake,112.0,gardiner street,jemree,cronulla,6525,qld,19871021.0,2057337,0
william,white,33.0,downes place,nan,normanhurst,3057,sa,19970306.0,9053801,scot,buterfeld,116.0,crozier circuit,uc-dai-oi,noble park,2231,qld,19230731.0,9102056,0
isabelle,geraghty,16.0,hawdon street,council accomm,theodore,4812,nsw,19861012.0,4201009,nan,nguyen,8.0,wardill close,st francuis vlge,sunshine beach,3174,vic,19461016.0,4768225,0
eliza,campbell,113.0,dines place,villa 74 village glen,figtree,2770,nsw,19651205.0,1754771,sophie,mason,20.0,mt providenec hostel,johnson place,hope vlaley,6056,wa,19580507.0,9799282,0
montanna,ryan,174.0,arndell street,peachtree centre,magill,2126,sa,19340527.0,7545295,nan,menzes,120.0,archibald street,krismark,belmont,2287,nsq,19871019.0,8064929,0
kirra,fitzpatrick,21.0,dodwell street,dusty corner,midvale,5083,vic,19141108.0,9581574,finn,eckersley-maslin,2.0,ebden sgreet,kondalilla,harden,6564,nsw,19360522.0,9218750,0
andrew,gaskin,17.0,trenwith close,merrydale,turner,4567,nsw,19021013.0,1066355,mia,koeman,20.0,wattle street,elston,willetton,4068,vic,19670212.0,2071975,0
larissa,tootell,13.0,moynihan street,kalga,nambour,2500,vic,19030610.0,1590927,ella,blkae,14.0,mckinlay street,cape hawke hosptl medcl centre,wendouree,2060,sa,19770427.0,9846556,0
lauren,berryman,3.0,doyle terrace,canberra avenue,menindee,3016,vic,19390528.0,8295272,michael,coulson,78.0,nan,nan,marsden,3546,vic,19680508.0,6597953,0
jamie,hashemizadeh,17.0,julia flynn avenue,st johns retirement village,gorokan,4205,vic,19231030.0,4092093,jack,dancey,174.0,wells g arden,nan,taree,2216,vic,19311206.0,1490674,0
sarah,white,97.0,murranji street,nan,cronulla,2287,wa,19320303.0,7287941,tahlia,donaldson,59.0,badimara street,gibratlar,nan,3149,qld,19630202.0,1983061,0
william,edson,nan,fitzhardinge crescent,windy gully,ashwood,3078,nsw,19530403.0,3148460,joshua,corbin,83.0,fiveboafks,tweed pvlace,keilor,4718,nsw,19721018.0,7955748,0
caitlin,mitton,6.0,arthur circle,george forbes house,sale,3182,vic,19260517.0,4276696,stroe h,luek,18.0,narryer close,mylandra,parkside,4125,tas,19180113.0,2662103,0
allegra,cobbin,19.0,abbott street,palestine,glenside,3400,nsw,19690819.0,8391278,stroe h,luek,18.0,narryer close,mylandra,parkside,4125,tas,19180113.0,2662103,0
reuben,sette,6.0,griffiths street,the sandys,valley view,3159,nsw,19880626.0,4637182,douglas,fitzpatrick,16.0,booroondara street,shadoof lodge,toodyay,2148,vic,19050428.0,2826631,0
blake,ryan,5.0,nan,town & country caravn park,bundaberg north,2484,nsw,19850601.0,6826301,spencer,bates-brownsword,151.0,tora,pinkerton circuit,smithfield,4860,nsw,19810308.0,5402648,0
alexandra,pacey,1.0,wattle street,keira,peakhurst,2138,act,19390116.0,3552967,tomney,chloe,24.0,woollum street,carranya,pymble,2321,nsw,19901223.0,8831246,0
william,ziswiler,68.0,bellchambers crescent,galloway,queenscliff,2218,vic,19010406.0,5172369,toby,de landre,15.0,quandualla,ulm steeet,ashwood,2141,vic,19380511.0,2977480,0
olivia,trent,10.0,manity court,nan,campbelltown,6220,nsw,19740731.0,4392378,psorakis,shantal,61.0,barcoo place,stonyridge,hawtnhorn,2324,vic,19850722.0,6633125,0
emiily,maida,27.0,beaney street,blue gum park,padstow,3340,qld,19790818.0,7320684,marcov,volpato,57.0,rabnor place,kurajong,spearwood,4242,nsw,19750312.0,4101153,0
sophie,mason,22.0,sturgess place,acadia,pacific paradise,3215,nsw,19790301.0,2531438,laura,white,67.0,arndell street,nan,hoppers crowsing,6053,vic,19900615.0,7517707,0
noah,shepherd,50.0,kingscote crescent,tewantin plaza,drillham,4650,vic,19590501.0,2779286,william,gohl,378.0,charlton street,toomba,kellyville,3028,vic,19030711.0,1291827,0
shakira,nan,89.0,ainslie avenue,wandana,pymble,3631,qld,19241014.0,1774551,isabella,campbell,101.0,clive steele avenue,old hillside,nan,2913,qld,19890501.0,2285966,0
ayla,mccarthy,268.0,weavers crescent,yenda units,lake munmorah,3094,qld,19541018.0,1627605,alicia,mollross,72.0,mcnamara street,corobie,kuravy,4552,qld,19050908.0,7195535,0
stephanie,noble,31.0,page street,brentwood village,carrum,5290,nsw,19800617.0,4763017,emiily,perduns,19.0,wilkins street,yenda unts,broken nill,3124,nsw,19990108.0,5105163,0
lauren,soave,187.0,grounds crescent,strathleigh,denmark,3075,qld,19021209.0,5792462,abigail,whisson,nan,davenport street,nan,joondanna,6602,qld,19140828.0,3039182,0
gabriel,david,24.0,downward place,berkeley vlge,bossley park,2827,qld,19030305.0,7363149,emisly,lipscmbe,29.0,fernyhough crescent,carinya vlge,seaton,4503,vic,19031116.0,2893427,0
samantha,bellon,262.0,rosenthal street,anzac house (cnr archer s street,beaconsfield upper,3099,vic,19661212.0,1850361,benjamin,hartland,nan,ranken place,sorrento,collie,3799,qld,19080206.0,7081202,0
