given_name_A,surname_A,street_number_A,address_1_A,address_2_A,suburb_A,postcode_A,state_A,date_of_birth_A,soc_sec_id_A,given_name_B,surname_B,street_number_B,address_1_B,address_2_B,suburb_B,postcode_B,state_B,date_of_birth_B,soc_sec_id_B,match
nan,gilbertson,5.0,goodwin street,court units,ethelton,2193,qld,19020904.0,2879807,nan,maier,36.0,nan,pine view,rydd,4070,nsw,19020410.0,4418189,0
matthew,browne,392.0,parsons street,north star resort,slacks creek,4501,qld,19720102.0,9033952,matthew,priest,310.0,benson drescent,glenhurst,tarragkndi,4124,qld,19860226.0,2553510,0
brianna,blake,44.0,coranderrk street,taatooke,gosford east,2902,nsw,19450710.0,9837624,brianna,dixoh,18.0,staaten crescent,buckhobble,greensborough,3013,nsw,19860928.0,4919547,0
nan,clarke,nan,edkins street,conmurra,robina,2162,nsw,19360520.0,2120525,nan,green,48.0,spowers cricuit,nan,labrador,5063,nsw,19421213.0,8321036,0
nan,leslie,925.0,carpenter close,nan,canterbury,2340,vic,19950608.0,2438058,nan,green,48.0,spowers cricuit,nan,labrador,5063,nsw,19421213.0,8321036,0
joel,bowran,16.0,port arthur street,laure,bundaberg,3927,wa,19670412.0,3484624,joel,cerins,24.0,majura lane,bungarra,matraville,4146,wa,19860411.0,6230406,0
isabella,tinsley,181.0,chewings street,sherwood,maiden gully,5039,vic,19620924.0,7350425,isabella,block,114.0,petterd street,westella,st albans,6149,nan,19111028.0,2274501,0
samuel,paterson,4.0,garran place,sunnyside orchards,yarraville,2111,nsw,19360226.0,3308420,samuel,nowers,42.0,white place,apt2 11,murray bridge,6714,nsw,19970522.0,8136092,0
thomas,egan,374.0,tipping place,timbara,peterborough,3585,tas,19430730.0,4456007,thomas,dinh,5.0,jervois treet,dugout 65,goonellabah,2077,nws,19841214.0,5448033,0
nan,haak,54.0,parr place,ulah,burpengary,6010,wa,19170712.0,3239785,nan,whiteley,1.0,hardwick crescent,centrefairplaza,kardinya,4017,vic,19010920.0,7819784,0
joshua,corbin,83.0,tweed place,five oaks,keilor,4818,nsw,19721018.0,7955748,joshua,stubx,50.0,bimbiangc rescent,rosetta ivllage,holswirthy,3071,nsw,19580212.0,4826701,0
nan,camp,58.0,dowling street,executive arcade,farrer,2519,qld,19460723.0,5604647,nan,white,7.0,supply place,little gundy,oaklands park,2158,nsw,nan,5239710,0
joshua,raward,26.0,yambina crescent,thorndale,macgregor,4718,qld,19660409.0,9086686,joshua,pringlse,27.0,fred johns crescent,glenview,elwood,2640,sa,19720127.0,9406321,0
james,nan,12.0,mewton place,ellwood,st georges basin,3073,vic,19250703.0,5362406,james,rankine,7.0,beattie crescent,nan,north hobart,2072,sa,19030624.0,1444708,0
noah,fusco,65.0,kruse place,the points holsteins,kununurra,3400,nsw,19490107.0,9136935,noah,staude,25.0,mac george place,locnl8200,stratford,6011,wa,19760505.0,9182953,0
emiily,rankine,32.0,blackham street,sapri,campbelltown,5068,vic,19060404.0,3688640,emiily,choi-lunkdberg,10.0,moseley place,glen alviw rsd,warriewood,2099,vic,19081225.0,8598033,0
emiily,coleman,5.0,burdett crescent,withern house,wanguri,3757,vic,19240722.0,3292797,emiily,george,17.0,bayview caravn park,ebeneze street,swan hill,3178,qld,19710827.0,7813722,0
angus,mcgregor,1.0,nan,rosetta village,chelsea heights,3020,wa,19170409.0,8677579,angus,silvestro,41.0,nott street,tathra river est,middleton beach,3137,nsw,19560720.0,9873948,0
heath,monteleone,nan,marsden street,safari lodge,bicton,2227,qld,19781013.0,6970423,heath,menard,4.0,nan,yarrimwbah,port broughton,2650,nsw,19220820.0,3136077,0
riley,grubb,377.0,abercrombie circuit,lapstone,burwood,6330,vic,19040327.0,2728675,riley,nan,27.0,kauper street,lesma,eastwood,4070,nsw,19161017.0,6512341,0
amber,webb,1.0,biddlecombe street,cedarview,trevallyn,3777,qld,19920815.0,2423271,amber,canavna,nan,nan,karinga park,hawthorn,2540,vic,19820904.0,1356716,0
ruby,dixon,106.0,robertson street,merrilea,fullarton,3929,qld,19060420.0,6808962,ruby,donalsdon,42.0,nan,glenbrook orchard,appin,2035,tas,19141014.0,3742981,0
william,portors,11.0,donnelly road,medical centre,murray bridge,2125,nsw,19321223.0,1315964,william,badger,nan,dwyer s treet,glenlee,west lakes shore,3291,nsw,19001210.0,4656608,0
nan,bradshaw,9.0,dallachy place,coral house even tide,ryde,3805,nsw,19071027.0,8707306,nan,rundle,3.0,hicks syreet,blackbutwood,oragne,3078,nsw,19380125.0,4860814,0
nan,manzie,33.0,hemmant street,lasswade,ormond,3150,qld,19560714.0,7289058,nan,finlay,14.0,castleton crescent,killuke,bundaberg,4670,qld,19600319.0,1709445,0
nan,lowry,150.0,syron place,wirong,nan,4066,vic,19880923.0,8557384,nan,dudgeon,11.0,cockcroft avenue,manor park,joondalup,3040,nsw,19740328.0,7423497,0
blake,matthews,40.0,perrin circuit,broadwater caravn park,kedron,2466,vic,19670914.0,1826915,blake,crook,169.0,olympus way,glendower,clovely,3429,nsw,19001215.0,9317676,0
kalli,rocca,12.0,mckivat close,leebold hill farm,clayfield,5022,qld,19990423.0,3214869,kalli,froscio,23.0,fergusson drescent,wirruna,manyama,6530,wa,19680403.0,3617186,0
joshua,mortlock,62.0,yates garden,bulala,camperdown,2147,nsw,19180804.0,4756935,joshua,green,32.0,kingscote rescent,retirement village,koro ra,2617,vic,19351228.0,4876691,0
emiily,green,19.0,callemonda rise,ocean park towers,semaphore park,4306,qld,19540924.0,1804853,emiily,miels,15.0,dartnell street,murrawarra,woodgate,7310,tas,19280417.0,6959390,0
nan,clarke,133.0,amagula avenue,fourmile,coodanup,2117,nsw,19280117.0,4243188,nan,negri,159.0,hageltho rn street,port rush parade,port macquarie,4702,qld,19260319.0,4740975,0
connor,green,95.0,warrai place,brindabella specialist centre,padstow,4051,nsw,19500301.0,5431719,connor,hammill,99.0,goyder street,nan,angsgon,2304,nsw,nan,7089797,0
jessica,zimmermann,25.0,fairweather circuit,burnie north west private hospital,brighton,4211,vic,19370426.0,2620091,jessica,jolly,59.0,higinbotham street,rosetta village,woodpark,7109,vic,19850112.0,2565859,0
daniel,wojciechowski,141.0,somerset street,melody cottage,dulwich hill,2120,nsw,19500125.0,2930336,daniel,ballantyne,137.0,howitt street,timberscombe,noble patk,4014,qle,19601102.0,3529680,0
sybella,shepherd,34.0,mainwaring rich circuit,retirement village,werrington,2118,tas,19460321.0,7440143,sybella,meaney,82.0,julius street,east end,seafroth,3690,sa,nan,7466921,0
nicholas,procter,1.0,cavanaugh street,sherwood,leeville,2089,nsw,19031219.0,2662272,nicholas,colantoni,45.0,illingworthl street,nan,st albans,2518,vic,19651019.0,4914391,0
bianca,morrison,224.0,sharland place,brindabella specialist centre,evanston,4702,vic,19040728.0,1392522,bianca,clarke,59.0,florencetaylor street,circlec ourt,chittaway point,2330,vic,19400401.0,6129111,0
nan,ryan,20.0,ashburton circuit,wilderness,cressy,2580,vic,19890211.0,3864187,nan,oreskovic,16.0,marrakai strqeet,gooroomon park,ballaat,2035,wa,19710815.0,4253689,0
daniel,morrison,21.0,canberra avenue,st columbus retirement centre,como,2007,nsw,19610731.0,7414976,daniel,ryan,8.0,gordon hclose,blue srings,hamilton,6230,qld,19540105.0,3698795,0
nan,nguyen,84.0,small place,jalbarragup homestead,glen eden,3073,qld,19181128.0,5132162,nan,nurse,1.0,hampton circuit,nan,gawler east,5091,tas,19340420.0,4801623,0
nan,ryan,20.0,ashburton circuit,wilderness,cressy,2580,vic,19890211.0,3864187,nan,donaldson,71.0,mannheim street,sandalford komestead,urangan,2713,nsw,19320608.0,5103641,0
amber,kerslake-ling,5.0,glencross street,lumley,ballarat,4817,sa,19031228.0,1079968,amber,trenchuk,38.0,tarrant crescent,brentwood vlge,carlinfgord,4670,qld,19850711.0,9303779,0
nan,vincent,47.0,kent street,blue hills,forest hill,4655,vic,19190304.0,5807175,nan,nurse,1.0,hampton circuit,nan,gawler east,5091,tas,19340420.0,4801623,0
emiily,boulter,12.0,drevermann street,manila,currimundi,3030,nsw,19770628.0,4873584,emiily,finalay,13.0,lawrence close,upton,boddingnton,2485,nsw,19800129.0,5998213,0
imogen,goldsworthy,1.0,nungara street,bendigo retirement village,knoxfield,3816,vic,19660727.0,7147139,imogen,biship,10.0,badimara street,rockvale road,mount eliza,2660,qld,19460109.0,9681877,0
jack,lowe,12.0,lambert street,belongame,lavington,6415,vic,19091212.0,6247312,jack,andvrae,7.0,clelandojstreet,mundine30 km,cherrybrook,6025,vic,19260626.0,3267222,0
nan,garanggar,28.0,may maxwell crescent,springetts arcade,forest hill,2324,vic,19921016.0,1366884,nan,negri,159.0,hageltho rn street,port rush parade,port macquarie,4702,qld,19260319.0,4740975,0
nicholas,bridgland,8.0,lethbridge street,nan,winston hills,2767,qld,19230404.0,3946937,nicholas,colantoni,45.0,illingworthl street,nan,st albans,2518,vic,19651019.0,4914391,0
hannah,campbell,8.0,cowan street,plantation caravn park,casino,2113,qld,19531029.0,3909212,hannah,ho,13.0,bradfieldfstreet,nan,hurstbridge,2795,nsw,19180207.0,6938730,0
james,de chellis,47.0,kitchener street,rowethorpe,rowan,2833,nsw,19330807.0,7941748,james,thorpe,27.0,cusack place,nan,kardinya,4580,qld,19410413.0,3938054,0
daniel,callahan,119.0,halifax close,medical centre,smythesdale,2400,nsw,19530309.0,3925704,daniel,grainger,24.0,holden croscent,nan,riverhills,5353,nsw,19441009.0,3864352,0
nan,bradshaw,9.0,dallachy place,coral house even tide,ryde,3805,nsw,19071027.0,8707306,nan,alias,24.0,elkington street,panganu,isle of capri,2145,sa,19650429.0,8261472,0
nan,grierson,326.0,nan,sect 106,mcmahons point,6326,tas,19181212.0,4107638,nan,dieckmann,nan,mckinle circuit,rsl building,panoarma,2225,nsw,19820207.0,8380171,0
lachlan,goldsworthy,5.0,wanganeen avenue,howie circuit,sheidow park,2031,sa,19380108.0,4133306,lachlan,plumb,14.0,garling street,brentwood vlge,julatten,4217,nsw,19550313.0,2243015,0
nan,green,13.0,spowers circuit,brookfield,labrador,5063,nsw,19421213.0,8321036,nan,portlock,27.0,lightfoot crescent,linton,frenchs forest,5037,nsw,19330619.0,6392001,0
nan,nabialek,nan,warby place,nan,margaret river,2224,sa,19191126.0,2473424,nan,dojcic,15.0,barracloug h crescent,brookvale,tplga,2205,qld,19990331.0,7180230,0
nan,carullo,5.0,longman street,home vlge,mawson,4572,nsw,19260527.0,5895140,nan,mccarthy,42.0,oliver s treet,brentwo od village,cherrybrook,2880,vic,19350103.0,5462917,0
nan,reid,11.0,alt crescent,green lagoon,camp hill,6026,vic,19671214.0,5483640,nan,papageorgiou,22.0,wisdom place,nan,smithfiel dplains,2350,nsw,19070623.0,4609754,0
talia,berry,24.0,nemarang crescent,nan,nollamara,3707,vic,19690713.0,1239638,talia,millaf,20.0,la perous e street,nan,kellyfville,2250,wa,19800606.0,3894135,0
harry,grosser,30.0,chambers street,lake road,albion park,4560,nsw,19420607.0,7537775,harry,matthews,1.0,dalmancrescent,timbara,leongatha south,2519,vic,19110203.0,4984322,0
joshua,hoyland,36.0,hemmings crescent,solitaire,mount eliza,828,wa,19090810.0,7921703,joshua,akot,8.0,edmunds place,villal18,dapto,6071,vic,nan,3188786,0
nan,dent,4.0,chillagoe street,myliton,hamilton,7325,nsw,19270825.0,9350791,nan,nan,1.0,william street,woodsong,nicjol,6149,qld,19000430.0,6432290,0
christopher,neville,20.0,talbot street,cliffney park,waterloo,4173,qld,19820525.0,8644857,christopher,felmingham,nan,tallaraparkway,the provincial,moree,2195,sa,19600327.0,7478108,0
brianna,feast,23.0,brentnall place,blacklead farm,atherton,4650,nsw,19181028.0,1261908,brianna,whiet,39.0,laughtosn street,coranidrk,stratton,4551,nsw,19840310.0,9784905,0
connor,arda,35.0,fenner street,summervale,south melbourne,2530,wa,19750417.0,9721130,connor,camp,29.0,egerton close,gwandalan,riverhilts,2170,vic,19190905.0,5237893,0
nan,lowry,6.0,hadleigh circuit,rowethorpe,rossmoyne,2770,sa,19350708.0,6616912,nan,noble,10.0,costello circuit,the manor braeside,bicton,2290,qld,19710327.0,9357658,0
benjamin,kerslake,6.0,mcdonnell close,bethany,chester hill,2199,nsw,19571214.0,3250168,benjamin,ever ett,17.0,herron crescent,redhill,forrestfield,3550,nsw,19750204.0,2043392,0
joshua,heron,23.0,dooring street,drypoint,barraba,4214,nsw,19700227.0,6931228,joshua,donaldson,19.0,macfarland crescent,boonawah,belmont,2615,qld,nan,9586561,0
emiily,green,8.0,kurria place,ocean beach caravan park,north rocks,5095,nsw,19810511.0,6240008,emiily,de micjle,23.0,lawrence crescent,manila,mount alford,2577,nsw,19530522.0,7400612,0
max,jolly,23.0,buvelot street,raaf,mooloolaba,3156,wa,19070819.0,8870856,max,george,52.0,bunbury sgreet,doctors flat,coolumbeach,2239,vic,19031106.0,1932739,0
nan,ebert,96.0,rapanea street,pangani,nan,6061,nsw,19310909.0,9105802,nan,greeln,32.0,brockway circuit,nuffield village,torrensville,4221,nsw,19591115.0,4867858,0
ethan,reuter,55.0,rivers street,haven caravn park,balcolyn,4751,nsw,19391123.0,3818774,ethan,wihtr,nan,barwell place,ore el,ashfield,3941,sa,19830825.0,2215887,0
nan,lodge,9.0,forbes street,glen alvie rsd,birkdale,5118,nsw,19691225.0,7105186,nan,sherriff,97.0,rischbieth crescent,berkelgey vlge,macquariw fields,4152,nsw,19510502.0,1541627,0
joshua,dolan,16.0,gabriel place,greglea village,lobethal,5162,qld,19670425.0,4173804,joshua,campbell,nan,jonsson court,nan,bayswater,6353,nsw,19261206.0,6149683,0
joshua,seddon,1.0,murranji street,parkridge villa,slacks creek,2650,qld,19090214.0,3661114,joshua,beaty,19.0,blackwood terrace,the summre house,prosplect,6163,vic,19721121.0,1725695,0
liam,wilkins,2.0,hansen circuit,forestdale,sadleir,5018,sa,19530304.0,6164019,liam,scerri,55.0,benham street,the sycmaores,berwick,6155,vic,19320829.0,9489744,0
jessica,shepherd,60.0,mackney place,aprtmt 34,albion park,4207,nsw,19730411.0,7664099,jessica,winfield,47.0,fullagar crescent,shopping centre,taylors bay,4031,sa,19761107.0,2938526,0
georgia,polmear,5.0,sherbrooke street,ra 881,blacktown,3156,vic,19321116.0,1862687,georgia,carbone,20.0,ross smith crescent,medicalcentre,southbank,3070,vic,19910825.0,4433630,0
harry,manthorpe,19.0,hodgson crescent,the blackhut,macquarie fields,2756,nsw,19841005.0,7232794,harry,bishop,5.0,darwinia terrace,craigsto nl1bg,glenmore aprk,4830,wa,19781114.0,7781607,0
imogen,boyle,57.0,gilmore crescent,village walk (cnr high s street,safety bay,3088,qld,19360622.0,4299413,imogen,novak,40.0,ebden istreet,carinya vlge,mooroolbark,5074,vic,19870905.0,5546417,0
jenna,ryan,79.0,kelleway avenue,arulbin,lutwyche,3182,vic,19330417.0,9427822,jenna,nguyen,85.0,diselmaplace,villz2,collinswood,4343,nsw,19630325.0,2861961,0
lauren,mcveigh,nan,bremer street,werribee plaza,cranbourne north,2039,act,19591216.0,4278721,lauren,jeffrues,9.0,endeavour street,nan,patonta,2910,wa,19850503.0,4934969,0
jacob,blunden,31.0,hilder street,brentwood vlge,campsie,2566,vic,19120207.0,5419000,jacob,byrt,1199.0,binyap lace,nan,wallsed,3155,wa,19429008.0,7691324,0
ethan,fitzpatrick,10.0,laughton street,manor park,thornbury,6258,vic,19040922.0,6023201,ethan,muthukuda,25.0,nan,glen aern,hililsice,2250,vic,19581107.0,4421577,0
nan,beattie,56.0,howchin place,nan,mount isa,3912,vic,19980913.0,3509530,nan,koteschel,193.0,mayne steet,grek oaks,swan view,4305,vic,19430808.0,1393004,0
benjamin,yen,43.0,kambalda crescent,elmwood,findon,3807,nsw,19850706.0,7843492,benjamin,lette,34.0,condami nestreet,arcadia,silverdale,4670,nsw,19600502.0,7897136,0
madison,green,67.0,atherton street,moorilla,bondi junction,2480,wa,19920222.0,1194102,madison,mayhard,11.0,scrivener street,attadandoo,south maclean,2800,vic,19331104.0,7673675,0
emiily,de michele,23.0,lawrence crescent,manila,mount alford,2577,nsw,19530522.0,7400612,emiily,finlay,61.0,coranderrk street,nan,ulverstone,3043,vic,19070731.0,9964204,0
michael,drechsler,5.0,hone place,nan,newcomb,3032,qld,19291014.0,3902049,michael,daech,55.0,batman street,rockview,salisbury east,3523,nsw,19130907.0,9846815,0
jayden,glass,33.0,henry melville crescent,biboohra downs,sanctuary point,2283,qld,19510331.0,4079997,jayden,browne,20.0,marshall treet,nan,farrer,2112,nws,19291128.0,7073714,0
renee,brock,10.0,maddock place,nan,ferndale,7268,vic,19760915.0,4013281,renee,havrda,51.0,salimtal,cuthbertson crescent,firle,5089,vic,19500910.0,3898443,0
nan,reid,147.0,marr street,walkers orchard,arthurs creek,7330,nsw,19240712.0,7585720,nan,carbone,38.0,owen dixno drive,pondeorsa,port au gsta,2625,vic,19860209.0,7971615,0
caleb,menzies,32.0,fowles street,jandarra,mill park,2753,nsw,19460702.0,8515576,caleb,bersable,13.0,parkhill street,myola dtreet,mount pleasant,7248,tas,19510311.0,5036866,0
georgia,rundle,3.0,hicks street,blackbutwood,orange,3078,nsw,19910726.0,4860814,georgia,gilkes,16.0,eagle circuit,hornsbie,wantirna,2621,wa,nan,7326444,0
lachlan,godfrey,45.0,lienhop street,sorrento,lalor,2350,sa,19080429.0,9107241,lachlan,goldsworthy,5.0,wanganeen avenue,howie circuit,sheidow park,2038,sa,19380108.0,4133306,0
alexandra,agett,48.0,keith street,boronia,taree,6430,nsw,19180406.0,8624670,alexandra,hyland,20.0,brassey street,unt 3,bundaberg,3049,qld,19030202.0,9741543,0
isabella,ryan,81.0,ackland place,philip centre,kirwan,4173,qld,19940808.0,6364020,isabella,zimmermann,25.0,lampard circuit,monto carajvanpark,pattersno lakes,2280,nsw,19080814.0,4093298,0
amber,nguyen,293.0,hartung crescent,grandview,auburn,2209,nsw,19780324.0,1624161,amber,reid,3.0,hedleystreet,westehram,bibra lake,6108,vin,19449015.0,9481816,0
lauren,berryman,3.0,doyle terrace,canberra avenue,menindee,3016,vic,19390528.0,8295272,lauren,ferri,121.0,hedgerstreet,nan,banypo,3150,wa,19440118.0,9553756,0
harrison,boulter,9.0,macgregor street,stonyridge,cecil plains,3070,nsw,19110312.0,5094110,harrison,mcneull,1.0,geeves cort,branmigans,highett,2319,qld,19280108.0,6287203,0
emiily,mchenry,1.0,hurwood place,paramatta park,leeton,2228,nsw,19550504.0,1357509,emiily,godfrey,5.0,federav highway,tannamu rra,bundaberg,4605,qld,19281007.0,8378813,0
nan,painter,60.0,cockle street,tantallon,casula,3064,nsw,19181001.0,4954628,nan,ongkieko,nan,murray crescent,nan,corrimal,6165,qld,19740627.0,8899763,0
harrison,mcneill,1.0,geeves court,brannigans,highett,2319,qld,19280108.0,6287203,harrison,gillard,18.0,melba street,ningafa,loganlea,2162,qld,19840128.0,8021771,0
joshua,fauser,2.0,harrington circuit,unt 2,kingsford,2280,nsw,19820606.0,4981335,joshua,milalr,4.0,chowne street,lirambenda,springield,2088,qld,19410825.0,6371427,0
nan,felmingham,49.0,gawler crescent,wingara,wynnum west,6159,nsw,19920718.0,7791969,nan,white,72.0,lambrigg street,kelgoola,broadbeach waters,3159,vic,19620216.0,9731855,0
nan,sherriff,97.0,rischbieth crescent,berkeley vlge,macquarie fields,4152,nsw,19510502.0,1541627,nan,georhe,15.0,nan,wurtulla shooping vlge,naroomj,4114,qld,19430207.0,5897606,0
nan,millar,6.0,lhotsky street,nunkeri,brighton,5032,nsw,nan,7148945,nan,carbone,194.0,burdekin street,glente,glen innes,6552,wa,19070409.0,2229631,0
samuel,eglinton,17.0,tanumbirini street,birks harbour,raymond terrace,2176,vic,19690927.0,1843263,samuel,gilbertson,7.0,phillips place,bulliac str eet,brewarrina,6151,qld,19581011.0,9448590,0
joshua,raward,26.0,yambina crescent,thorndale,macgregor,4718,qld,19660409.0,9086686,joshua,rees,5.0,ewing shtreet,austra lfarm,diggers rest,4034,qld,19160829.0,9643284,0
nan,clarke,133.0,amagula avenue,fourmile,coodanup,2117,nsw,19280117.0,4243188,nan,clarke,nan,barangaroo street,apt 8g,blacktown,2615,nsw,19240224.0,6718271,0
catherine,campbell,3.0,henty street,bega flts,moorabbin,2794,nsw,19730310.0,9201547,catherine,croucj,23.0,jindivik place,nan,mosmanj,3953,nsw,19890926.0,4741965,0
joel,ryan,22.0,robertson street,erinmoore,portarlington,3196,qld,19950602.0,9067165,joel,dixon,19.0,callistere crescent,glenmore,burpengary,3190,nsw,19810902.0,7849806,0
samantha,coady,5.0,michie street,tallaranie,minlaton,5024,vic,19951116.0,5201652,samantha,howie,6.0,mauldon street,environa,palmview,4253,act,19840918.0,3489071,0
ethan,white,23.0,chippindall circuit,keralta,moura,4152,wa,19411106.0,9247028,ethan,mcdermid,27.0,buggy crescent,rsde 817 wallace,eden hills,3287,nsw,19921128.0,3857378,0
